SubjID,L_bankssts_surfavg,L_caudalanteriorcingulate_surfavg,L_caudalmiddlefrontal_surfavg,L_cuneus_surfavg,L_entorhinal_surfavg,L_fusiform_surfavg,L_inferiorparietal_surfavg,L_inferiortemporal_surfavg,L_isthmuscingulate_surfavg,L_lateraloccipital_surfavg,L_lateralorbitofrontal_surfavg,L_lingual_surfavg,L_medialorbitofrontal_surfavg,L_middletemporal_surfavg,L_parahippocampal_surfavg,L_paracentral_surfavg,L_parsopercularis_surfavg,L_parsorbitalis_surfavg,L_parstriangularis_surfavg,L_pericalcarine_surfavg,L_postcentral_surfavg,L_posteriorcingulate_surfavg,L_precentral_surfavg,L_precuneus_surfavg,L_rostralanteriorcingulate_surfavg,L_rostralmiddlefrontal_surfavg,L_superiorfrontal_surfavg,L_superiorparietal_surfavg,L_superiortemporal_surfavg,L_supramarginal_surfavg,L_frontalpole_surfavg,L_temporalpole_surfavg,L_transversetemporal_surfavg,L_insula_surfavg,R_bankssts_surfavg,R_caudalanteriorcingulate_surfavg,R_caudalmiddlefrontal_surfavg,R_cuneus_surfavg,R_entorhinal_surfavg,R_fusiform_surfavg,R_inferiorparietal_surfavg,R_inferiortemporal_surfavg,R_isthmuscingulate_surfavg,R_lateraloccipital_surfavg,R_lateralorbitofrontal_surfavg,R_lingual_surfavg,R_medialorbitofrontal_surfavg,R_middletemporal_surfavg,R_parahippocampal_surfavg,R_paracentral_surfavg,R_parsopercularis_surfavg,R_parsorbitalis_surfavg,R_parstriangularis_surfavg,R_pericalcarine_surfavg,R_postcentral_surfavg,R_posteriorcingulate_surfavg,R_precentral_surfavg,R_precuneus_surfavg,R_rostralanteriorcingulate_surfavg,R_rostralmiddlefrontal_surfavg,R_superiorfrontal_surfavg,R_superiorparietal_surfavg,R_superiortemporal_surfavg,R_supramarginal_surfavg,R_frontalpole_surfavg,R_temporalpole_surfavg,R_transversetemporal_surfavg,R_insula_surfavg,LThickness,RThickness,LSurfArea,RSurfArea,ICV
BNI_1-30151,1111,587,2175,1526,539,3127,5209,3182,979,5195,2825,3636,2338,3277,700,1981,1644,741,1440,1775,4445,1037,4500,4424,1131,7248,8378,5032,3577,4228,205,399,467,2221,917,899,2134,1888,317,3176,5878,3206,1034,4665,2760,3201,1866,3867,705,1737,1169,781,1577,1657,4187,1374,4966,4767,1045,7655,6919,5837,3444,3432,319,365,331,2230,2.4993,2.51281,91277.3,90306.5,1.72941e+06
EMC_1-29864,1338,655,3153,1472,480,3818,5268,3984,1514,6188,2745,3696,1924,3714,904,1713,2363,748,1531,1571,4845,1356,5090,5119,994,6022,8341,6916,4717,4778,241,609,567,2316,1167,841,2957,1785,431,3424,6237,4391,1155,5570,3133,3801,2068,4543,830,1952,1653,756,1632,1588,4369,1124,5952,5686,932,6208,8324,7049,4240,3760,286,580,408,2305,2.94308,2.98101,100690,101137,1.59338e+06
EMC_1-29865,1170,709,2602,1369,453,4003,5879,4082,1147,6002,3299,3503,2325,3412,920,1465,2013,901,1678,1248,4388,1309,6270,4612,1007,6467,9357,5933,4777,4949,237,588,650,2684,1172,992,2335,1525,318,4072,6240,4327,1045,5350,3369,3031,2098,4074,781,1831,1612,937,1954,1248,4351,1379,5948,4850,872,6803,8987,6145,4336,4703,369,627,526,2866,2.84036,2.89482,101409,101070,1.70475e+06
EMC_1-29866,1023,670,1901,1363,469,2928,5317,3451,744,4588,2179,2886,1509,2898,633,1172,1395,623,1046,1311,3347,982,3802,3222,678,5138,6295,4788,3295,3558,234,467,426,1860,986,569,2032,1339,341,3147,4792,2827,842,4367,2602,2706,1407,3171,644,1286,1175,765,1298,1259,3622,1090,3744,3310,461,5248,5901,5219,3348,3707,277,484,311,1833,3.01196,2.92835,76197.4,76110.9,1.23473e+06
EMC_1-29867,1049,356,2240,1381,325,2427,3876,2762,650,4758,2422,2993,1549,2400,703,1424,1508,529,1051,1214,3349,869,4305,3124,454,5024,6433,4420,3103,3230,220,510,383,1810,829,666,1678,1190,231,2368,5145,2375,753,4040,2368,2797,1343,2785,509,1318,1365,613,1400,1347,3270,1078,4445,3291,405,4708,5656,4331,2847,2579,249,318,316,2120,2.91335,2.91332,72851.9,70731.7,1.13228e+06
EMC_1-29868,1052,621,3370,1422,363,3476,4204,3103,1076,5109,2776,3166,2417,2946,646,1674,2098,684,1587,1458,4235,1377,5645,3849,883,6741,8545,5066,4760,3771,183,452,630,2283,832,705,3144,1746,293,3138,5278,3184,1125,5136,3071,2958,1647,2924,643,2147,1902,832,1930,1705,3772,1646,5408,3794,552,6414,8770,4555,4211,4056,281,331,471,2244,2.76661,2.74799,91667.5,90844.5,1.64013e+06
EMC_1-29869,1053,579,2172,1366,315,2894,4828,3177,936,4570,2426,3191,1776,3186,588,1302,1651,618,1279,1171,4322,1163,4048,3575,599,5596,6593,5296,3775,3762,171,474,513,2020,974,654,1994,1655,205,2766,5424,3163,905,4442,2558,3129,1741,3252,713,1505,1396,714,1273,1416,3696,929,4246,3755,436,5587,7554,4718,3537,3313,266,433,310,2261,2.84833,2.87497,80984.4,80923.8,1.33724e+06
EMC_1-29870,1048,681,2489,1810,502,3616,3756,3152,1282,5319,2496,3169,1897,2776,720,1918,1999,725,1547,1385,5230,1314,4965,4369,1055,5923,7556,7319,4528,4033,217,536,623,2350,858,808,2288,1990,343,3218,5278,2832,1041,5641,2573,3592,1836,3267,677,2025,1254,915,1711,1900,4620,1404,4883,4541,909,6768,7610,6497,4094,4583,356,368,447,2200,2.44074,2.47687,92307,93328.4,1.42225e+06
EMC_1-29872,1650,794,2449,1431,501,3881,6520,3878,1332,5113,2410,3370,1942,3667,767,1127,2096,676,1568,1355,5093,1413,4730,4187,1106,6498,7803,6274,4440,5267,232,539,533,2422,1342,887,1640,1799,525,3817,7647,3572,903,5294,3062,3221,1916,3928,888,1614,1324,754,1419,1481,4900,1270,4719,4629,829,8251,8226,6095,4134,4560,377,488,324,2302,3.0076,2.92856,97066.6,98137.1,1.71204e+06
EMC_1-29874,893,684,2098,1256,422,3220,5268,2846,897,5129,2505,2752,1672,2577,684,1315,1493,695,1374,1259,4410,1151,4655,3547,831,5753,7212,4843,3775,4493,215,508,458,2137,874,759,2096,1389,242,2871,5759,2986,774,5582,2708,2928,1963,3221,638,1501,1250,768,1426,1576,4222,1154,4286,3851,578,6250,7002,4044,3512,3197,261,395,346,1894,2.86553,2.9197,83028.3,82303.5,1.43306e+06
EMC_1-29875,877,430,2071,1260,351,3002,3783,2892,715,4344,2137,2555,1562,2432,668,1252,1600,605,1292,1307,3800,1047,4309,3405,564,4993,6895,6094,3678,3574,227,495,458,1903,731,667,2114,1126,317,2687,4240,2654,670,3638,2258,2745,1512,2559,651,1347,1229,669,1283,1169,3870,953,3992,3428,620,4478,5911,5618,2905,3792,235,454,328,1905,2.80857,2.75906,76575.2,72757,1.26633e+06
EMC_1-29876,1027,607,2655,1648,482,3537,4872,3898,1086,5257,3012,3258,2196,2961,724,1351,1955,722,1483,1545,5031,1217,4899,4355,753,6043,8182,6721,4567,4396,201,596,724,2343,773,742,2346,1921,587,3096,5849,3815,1055,5887,2933,3405,2109,3535,692,1635,1751,1015,1518,1831,4513,1366,5432,4443,645,6313,7994,6313,3697,4674,336,425,406,2444,2.63069,2.64922,94302,95497.6,1.42591e+06
EMC_1-29877,1060,515,2484,1414,365,3848,5570,3874,1016,5090,2438,2580,1895,3129,729,1534,1479,628,1310,976,4229,1258,4966,3258,695,5192,7484,4440,3925,4336,230,555,383,1877,1237,659,2416,1428,346,3072,5483,3050,817,4789,2585,3018,1755,3729,572,1667,1578,784,1022,1233,4181,1208,4939,3851,656,5931,7711,4700,3527,4302,271,444,328,1638,2.63881,2.67354,84763,84927,1.34525e+06
EMC_1-29879,1129,549,2578,1535,367,3667,4513,3501,1002,5343,2650,3253,1947,3379,610,1575,2140,690,1819,1375,5205,1087,5578,4390,981,6239,8397,6291,4308,4293,232,502,521,2691,942,615,2393,1442,513,3693,6212,2852,939,4797,2910,3018,2197,3308,637,1772,1698,1016,1833,1409,4368,1441,5536,4472,558,6060,8466,6344,3703,4248,353,442,388,2237,2.72022,2.7637,94337.8,92812.9,1.42813e+06
EMC_1-29884,1254,539,2749,1783,360,3549,6357,4335,1200,5871,2549,3673,1739,3698,636,1449,1461,632,1363,1637,4868,1101,4987,4192,743,7239,7750,6251,3679,4383,282,531,433,2035,950,859,3045,1834,474,3589,6311,3875,1143,5829,2412,3813,1518,4031,874,1418,1232,977,1350,1605,5184,1404,5255,3854,692,6955,6583,6895,4066,4685,332,462,362,2044,2.73969,2.74397,95309.4,95912.4,1.53346e+06
EMC_1-29886,1304,632,3212,1293,491,4215,5927,3499,1320,5410,2900,2860,2346,3726,700,1533,1875,700,1332,1224,5027,1715,4769,4256,870,6613,9371,6221,4544,4300,252,550,494,2681,724,632,3414,1539,527,3318,6206,3425,930,5164,2975,3456,1861,3541,738,1955,1492,759,1640,1306,5621,1358,5438,5172,783,6606,8656,6120,3948,4915,384,479,452,2741,2.93876,2.90256,98161.2,98277,1.65462e+06
EMC_1-29888,1390,820,2891,1501,317,3332,5780,3447,987,6390,2818,3867,2093,3719,988,1354,1881,726,1418,1447,4947,1403,4893,4314,1107,7573,8852,5990,4676,4014,210,548,510,2348,881,1045,2927,1737,340,3627,6846,4029,1607,6764,3316,3619,1881,4069,942,1665,1921,859,1404,1415,4230,1138,4564,5002,950,7833,7640,5976,3870,3658,344,450,383,2624,2.92418,3.00509,98552.3,99558,1.54359e+06
EMC_1-29889,974,506,1632,1109,379,2509,4053,2471,791,3993,2004,2496,1469,2253,622,1106,1546,510,1157,1001,3187,993,4143,3061,375,4708,6216,4278,3189,3238,182,515,410,1855,718,576,1471,1385,316,2378,4686,2610,710,3771,1921,2556,1204,2719,525,1061,1037,747,1242,1106,2821,920,3519,3343,500,4420,5716,4207,2803,3018,228,323,280,1999,2.95125,2.90067,68926.1,66834.3,1.19399e+06
EMC_1-29890,780,658,2011,1470,388,3228,4120,2410,897,5010,2285,3282,1709,2612,717,1211,1717,550,1372,1359,4046,1138,4555,3701,815,5140,6514,5432,3700,3430,236,455,541,2130,899,589,1982,1532,201,2737,5006,2507,953,4644,2541,3750,1737,2813,623,1489,1150,731,1281,1655,3544,1121,4402,3681,556,5637,6152,5750,3352,3282,227,313,357,2188,2.85914,2.70737,79616.8,79379.4,1.3348e+06
EMC_1-29891,955,608,2281,1446,297,3823,4437,3526,1360,4443,2570,3209,1993,2832,746,1358,1981,734,1405,1286,4663,1099,4471,4597,678,5425,7288,6111,4164,5255,251,541,495,2057,904,625,2197,1908,368,4113,6352,2962,1197,4897,2850,3083,1868,3164,719,1447,1604,848,1863,1661,4510,1054,4245,4872,578,5855,7414,5802,3815,3905,209,426,379,1914,2.86838,2.86235,88386,89604.2,1.3657e+06
EMC_1-29892,982,589,2387,1292,327,3227,4938,3602,1112,4845,2725,3788,1324,3266,808,1112,1958,631,1589,1367,4851,1295,4462,3735,709,5752,6347,5303,3260,3451,231,454,415,2352,900,1023,2039,1554,322,3016,5728,3209,750,4967,2535,3659,1713,3254,715,1910,1438,744,1340,1586,4083,1200,4850,3971,660,5602,6436,5599,3206,3429,275,473,287,1902,2.86388,2.86074,84487.8,84377.2,1.29954e+06
EMC_1-29895,978,506,1968,1780,360,3120,4487,3371,818,5324,2597,3415,1834,3118,649,1295,1560,642,1419,1442,4538,1001,4482,3954,722,5983,6881,6017,4047,3944,246,553,508,2139,926,666,2008,1660,368,2899,5403,3050,924,4506,2926,3439,1852,3041,640,1258,1422,827,1690,1665,4953,1071,4783,4199,465,4860,7403,5643,3860,4856,323,403,394,2201,2.81926,2.8175,85699.4,86582.4,1.36153e+06
EMC_1-29896,839,590,2628,1138,499,2970,4648,3575,1096,4823,2851,2893,1881,3131,589,1474,1831,588,1706,1086,4455,1115,4888,3961,855,6769,8498,6141,3873,3550,278,542,471,2155,976,812,2652,1541,352,3001,4513,3224,959,3989,2652,2855,1930,3811,575,1607,1457,790,1438,1239,4447,1006,5065,4704,749,6064,7924,5749,3759,3822,272,370,363,1896,2.81027,2.84689,88386.9,86564.6,1.31766e+06
EMC_1-29897,1192,652,2863,1216,329,3263,5023,3112,1190,4895,2139,3178,1815,2830,721,1412,1895,525,1301,1434,4267,1247,4214,3730,820,4795,7148,5761,3348,3412,214,401,433,2100,1038,602,1952,1473,364,3170,5478,3145,824,4215,2796,2992,1829,3146,580,1549,1445,684,1484,1302,4170,1332,4419,4132,574,4993,7087,5925,3385,3069,306,422,323,2011,2.69348,2.60015,82876,82215,1.38473e+06
EMC_1-29898,1295,614,2465,1308,406,3681,5034,3664,988,4398,2693,3063,1531,3319,679,1222,2342,553,1302,1474,5378,1220,5086,4244,823,5751,7347,6228,3377,3455,242,521,413,2077,1063,890,2417,1749,288,3376,5803,3839,1077,4505,2799,3529,1692,3745,708,1339,1179,857,1409,1771,4697,1262,4805,4177,576,6317,7737,5898,3302,3632,317,380,278,1889,2.78925,2.77368,88191.5,89304.1,1.44697e+06
EMC_1-29901,1420,732,2231,1393,400,3587,5427,3670,1417,5079,2691,3131,2210,3351,655,1576,2193,686,1418,1244,5334,1437,5677,3591,915,6325,7904,5613,4590,4800,301,583,563,2168,983,742,2603,1486,367,4086,6394,3681,893,5370,2539,3222,1705,3518,890,1627,1375,928,1609,1393,4951,1286,5253,3928,776,6214,7961,5808,4006,4567,263,514,361,2466,2.80483,2.83723,94313.4,93766.1,1.62568e+06
EMC_1-29903,1273,838,2663,1452,344,4269,5835,3838,1216,6171,3168,3432,1955,3501,722,1374,2498,718,1821,1375,4280,1624,5446,4394,1165,6467,8202,5220,4071,4382,266,463,516,3013,1127,957,2552,1605,391,3725,5991,3715,1231,5902,3603,3714,2301,4288,800,1523,1419,873,1672,1677,4222,1479,5276,4648,772,6846,8621,5442,3929,4699,302,509,342,2553,3.01409,2.98924,97974,98706.6,1.68626e+06
EMC_1-29904,1113,576,2088,1529,390,3984,4283,3149,1141,5072,2571,3155,1880,2569,679,1496,1789,715,1527,1628,4489,1194,5149,3803,717,5887,8672,6219,4065,4272,283,549,543,2110,897,710,2136,1638,331,3348,5566,2510,910,5203,2685,3289,1674,3099,708,1610,1215,786,1581,1506,4682,1114,5482,4015,697,6394,7460,5711,3492,3837,337,407,380,2341,2.75344,2.63836,89286.8,87750.8,1.50106e+06
EMC_1-29905,1302,703,2888,1533,297,3727,6194,3791,1506,5402,2536,3334,2117,3771,933,1437,2023,577,1734,1338,4712,1520,5354,4466,726,6993,9232,6288,4782,5575,228,555,478,2260,1211,819,2776,1598,209,3999,6964,3708,982,4997,2502,3354,2198,4028,873,1807,1550,935,2125,1520,4735,1513,5233,5507,593,6940,8243,5953,4331,4474,344,432,407,2349,2.70801,2.70824,100313,99209.6,1.57323e+06
EMC_1-29906,1177,535,2437,1559,577,3454,4913,3734,883,5250,2894,3844,1955,3145,696,1783,1334,687,923,1703,4474,1233,5276,4108,816,5966,8087,5364,4087,3722,250,504,440,2290,1007,784,2018,1455,416,3311,6061,3406,997,4866,2656,4061,1995,3477,663,1612,1273,819,1610,1880,4323,1321,5078,4327,759,6228,6894,5402,4052,3331,315,415,423,2466,2.83247,2.8521,90101.6,89701.7,1.56056e+06
EMC_1-29907,987,532,3248,1315,400,3381,5609,4033,988,5469,2938,3230,1697,3463,775,1738,1861,706,1613,1443,4417,1104,5050,4628,757,7264,8210,6272,3973,4375,272,554,427,2293,1122,993,2643,1611,237,2836,5266,3441,997,4595,3093,3568,2025,3922,651,1749,1549,912,1871,1756,4663,1560,4847,4970,791,7288,8327,6542,3954,4667,345,402,333,2160,2.75517,2.71177,95021.5,95684.6,1.54709e+06
EMC_1-29910,1284,778,1987,1497,378,3532,5466,3440,1220,5222,2948,4159,1557,3015,724,1281,2101,613,1615,1586,5019,1193,4898,4610,1010,6306,6495,6371,3773,3991,209,430,518,2214,1028,898,2403,1782,299,3471,6873,3663,1246,5051,2716,3596,1522,3935,767,1437,1549,762,1534,1835,5452,1392,4627,4932,599,6357,6156,5754,3776,3541,376,396,320,2151,2.78272,2.73404,91442.6,92198.6,1.4927e+06
EMC_1-29911,962,600,2492,1471,454,3305,5710,3333,1054,4761,2522,3222,1898,3491,655,1345,1523,567,1480,1551,4419,1157,4917,3766,903,6537,7561,5793,3612,3877,248,387,398,2167,1078,828,2449,1415,311,3141,5417,2701,829,4642,2500,3153,1739,3594,794,1467,1218,732,1479,1424,4089,1155,4878,4424,885,6403,7191,6069,3585,3615,339,396,418,2367,2.76569,2.84838,88139.1,86722.8,1.42712e+06
EMC_1-29913,1410,765,2916,1569,506,4664,5961,3248,1001,5517,2650,2858,1801,3715,752,1351,1651,722,1327,1213,5044,1166,4528,3904,828,7025,7894,5911,4469,4219,192,651,452,2451,1121,842,2394,1700,351,3387,6890,3502,918,4618,2696,2842,1890,3631,822,1554,1633,842,1310,1407,4570,1313,5145,3994,630,7127,7930,5249,4047,3956,305,364,359,2288,2.82845,2.8153,94332.4,91629.2,1.57002e+06
EMC_1-29916,1126,480,2199,1623,302,3150,4780,2797,1086,4850,2583,3997,1928,3217,783,1127,1831,638,1456,1498,4416,1126,4886,4175,926,5617,7105,6773,3871,3741,221,570,526,2091,887,711,2400,1533,303,3151,5590,2395,1036,5048,2715,3437,1848,3371,797,1538,1829,763,1927,1462,3530,1223,4488,3919,805,5643,6746,5956,3595,3868,291,461,381,1972,2.7643,2.74758,87492.9,85621.1,1.36306e+06
EMC_1-29917,886,460,1967,1109,375,2957,4214,2365,641,3992,2090,2573,1347,2268,691,1363,1344,491,1116,915,3499,966,3837,2795,573,4548,5472,3960,3023,2806,168,362,350,1784,694,529,1465,1093,201,2964,4633,2400,666,3950,1982,2252,1291,2512,492,1413,983,489,1395,1039,3243,926,3859,3047,536,5108,5553,3731,2811,2609,232,361,255,1714,2.85604,2.87744,67306.1,66426.8,1.08524e+06
ETH_1-29057,1061,586,2483,1298,310,3131,4810,3694,1125,4544,2477,2660,1493,3292,774,1187,1498,655,1172,1110,4112,1045,4463,3613,746,5888,7295,5023,3860,4104,221,384,380,1852,915,863,1924,1445,351,3408,6324,2918,893,4987,2437,2831,2016,3233,750,1342,1183,874,1725,1328,3666,1113,4440,3710,628,6020,6583,4906,3599,3508,413,425,320,2027,2.44108,2.4391,82344.7,83105,1.46052e+06
ETH_1-29058,1213,744,3082,1808,470,4547,5099,4616,1511,5754,2763,4107,1585,3916,780,1375,2018,906,1671,2010,5232,1288,5581,4436,1072,6454,8563,7073,4571,5216,278,534,638,2178,1037,1047,3185,1821,348,3351,6307,3763,1129,6358,2670,4945,1997,4323,841,1664,1883,1021,1902,2232,5197,1487,5881,5120,836,6627,8472,6031,4604,4948,417,510,369,2066,2.43894,2.45688,103088,104390,1.43439e+06
ETH_1-29059,1097,1128,3322,1988,341,3834,5854,3767,1160,6027,3343,3699,2371,4053,790,1793,2373,777,1704,1768,5770,1086,5804,5030,1517,7547,10012,5731,5925,4609,256,518,720,2331,1191,877,3266,1794,366,4366,5709,4315,1030,5332,3137,3444,2488,4386,912,1959,1720,942,1847,1758,5040,1513,5811,5144,1315,8376,10153,6861,4317,5615,461,481,528,2620,2.3073,2.31458,108043,109073,1.55281e+06
ETH_1-29060,900,474,1895,1545,335,3364,3810,3347,1118,4604,2756,2761,1637,2753,670,1215,1491,629,1107,1104,4182,1076,4683,3711,469,4678,7781,5875,3966,4972,256,482,521,2018,1005,719,1877,1350,252,3055,5415,3057,1060,4195,2533,3092,1582,3466,638,1280,1273,882,1660,1143,3933,1056,4558,3997,667,5292,6192,5716,3785,3593,244,373,451,2278,2.47551,2.50645,82185.8,81667.5,1.27654e+06
ETH_1-29063,1300,1115,2980,1851,430,3624,6115,4210,1055,6306,2891,3576,2050,4053,702,1527,1822,738,1710,1511,5395,1287,5784,4471,1126,7393,9909,6339,4372,4632,298,528,547,2160,1276,1026,2993,1873,455,3632,6809,3664,1183,5806,2733,3308,2142,4485,734,1645,1870,879,2095,1650,5367,1372,5764,4888,691,7244,8745,6675,4469,4770,411,385,440,2278,2.67962,2.67603,103805,103758,1.78579e+06
ETH_1-29065,1088,687,2514,1463,359,3183,5243,3419,939,4871,2020,3404,1593,3228,665,1429,1683,701,1386,1140,4502,1156,5458,3549,884,6100,7614,5456,3920,3609,278,531,471,1869,824,872,2385,1530,361,3215,6096,3042,903,4593,2108,3143,1584,3276,648,1329,1346,971,1222,1312,4125,1122,5322,3750,482,6906,7764,5783,3322,4372,408,449,367,1874,2.40997,2.3515,86411.9,86805.4,1.33245e+06
ETH_1-29066,1168,634,2333,1717,337,4030,4650,3939,1219,5336,2983,2815,2144,3729,687,1347,2018,908,1840,1584,4900,1436,5468,4663,952,7225,7902,6402,4430,4526,297,462,593,2255,879,811,2355,2011,360,3752,6440,3795,1048,4824,3047,2939,2150,3718,637,1439,1494,890,2083,1733,5042,1180,5768,4769,932,6828,8457,5489,3959,3760,434,489,504,2162,2.38345,2.32776,96926.9,96177.4,1.32441e+06
ETH_1-29070,1091,842,2970,1866,502,3652,4405,4030,1500,5765,2846,3683,2193,3907,791,1697,2475,724,1668,1457,5142,1496,5776,5549,1142,6726,9289,7645,4849,5385,222,507,582,2484,1065,1073,2561,2070,474,4031,6660,3991,1094,4705,3095,3842,2393,4550,785,2149,1973,1070,1917,1762,5340,1658,6024,5731,1095,8225,9801,8280,4629,4112,366,495,465,2615,2.37774,2.32245,104856,110095,1.74336e+06
ETH_1-29071,1678,752,2491,1805,383,4203,6370,4087,1099,4990,3084,3224,1615,3971,727,1196,1557,853,1528,1533,5180,1264,5391,4407,930,6852,8165,6070,4478,4693,236,571,591,2323,1177,1016,2958,1906,392,3543,8046,3671,1094,5483,3400,3232,1913,4413,711,1784,2005,925,1649,1792,4425,1326,5117,4436,920,6240,7553,6208,4200,4717,356,456,353,2327,2.6192,2.56672,98295.1,99748.9,1.55869e+06
ETH_1-29072,1515,720,3145,1731,339,3915,5428,3510,1345,5729,2835,3776,1922,3780,787,1702,1795,676,1445,1607,4662,1666,5821,4474,839,6674,8892,6011,4471,5754,322,534,581,2241,1065,677,3134,2034,354,3769,5979,3824,1169,6237,2810,3494,2047,4042,925,1891,1481,781,1629,1996,4927,1643,6008,4522,803,7132,9052,6454,3835,4708,301,494,409,2297,2.58256,2.51762,100646,101921,1.78135e+06
ETH_1-29073,996,1059,2473,1641,448,4056,4964,3486,1153,5682,3389,3446,2140,3628,762,1773,1872,1073,1781,1498,4884,1422,5828,4528,1265,6063,8444,7364,4500,4980,283,603,554,2471,856,679,2425,1825,338,3738,5597,3469,968,5122,3152,3639,2270,3864,820,1733,1647,1131,1866,1724,4938,1378,5761,4582,683,6606,8967,6515,4188,4932,348,308,512,2611,2.50698,2.56587,100506,99194,1.45618e+06
ETH_1-29074,1325,847,2666,1665,605,3407,5462,4446,1167,5641,3137,3782,2247,4148,830,1813,2316,708,1803,1752,5818,1657,6078,4627,1128,6673,8988,6661,4343,4755,238,585,564,2542,1039,1017,2211,1681,435,4321,7306,3885,1021,5303,3147,3549,2239,4056,763,2181,1541,1141,2441,1843,5016,1331,5820,5294,957,7057,8988,7037,4255,4517,382,488,411,2681,2.48316,2.43286,104424,105356,1.52744e+06
ETH_1-29076,1040,775,2233,1767,432,3949,4433,3748,1279,5414,2920,4149,2127,3649,775,1164,1723,801,1437,1808,4787,1614,4732,4287,724,6609,7427,6880,4391,4229,259,483,584,2360,1010,784,1920,1767,347,3985,5965,3576,1017,5365,2972,3714,2201,4048,856,1616,1610,805,1953,1573,5194,1466,5063,4415,725,7452,6636,6820,3874,4321,315,420,439,2380,2.25082,2.29119,94989.8,96604.8,1.6217e+06
ETH_1-29080,804,842,2317,1619,517,3759,4748,3983,1294,6429,2869,3304,1881,3296,719,1501,2130,826,1724,1604,4508,1307,5709,4291,886,6586,7869,6474,4522,4590,256,500,543,2132,1080,622,2326,1690,544,3495,6825,3415,963,5931,3045,3462,2054,3883,722,2167,1605,857,1981,1659,4186,1168,5858,4034,899,7244,7865,5828,3814,3712,438,436,321,2308,2.25018,2.2532,96336.7,96436.7,1.73762e+06
ETH_1-29081,1215,681,2838,1694,507,3560,5782,3595,1030,5502,2919,3488,1750,3265,954,1659,1778,761,1443,1540,5912,1318,5984,4507,624,6921,9213,5646,4746,4914,329,533,604,2403,969,759,2194,1671,318,3492,6168,3578,1141,5588,2746,2760,1620,3800,832,2198,1903,1014,1806,1424,5234,1492,5753,4192,826,6977,9210,6996,4627,5055,446,357,460,2261,2.30685,2.37829,99616.3,99864.2,1.42758e+06
ETH_1-29082,899,726,2902,1969,405,3750,4636,4415,1064,6037,2494,3960,1624,4208,724,1707,2182,631,1527,1868,4588,1232,4822,4819,952,6554,8115,5723,3929,4372,303,546,589,2488,951,1014,2682,1878,320,3994,6250,3442,944,5229,2454,3450,2097,4066,796,2101,1765,919,1664,1874,4700,1443,5321,5182,849,6824,7370,5840,4023,4104,336,412,471,2645,2.38029,2.37675,96758.9,97410.4,1.6641e+06
ETH_1-29083,1055,926,2589,1636,564,4289,6055,4046,1419,5959,3077,3505,2327,3885,787,1520,2606,753,1536,1583,4758,1572,5358,4888,1235,6399,8196,7292,4435,4532,272,600,470,2197,1313,819,2396,1499,476,3810,6868,3700,921,6272,3114,3271,2332,4626,978,1712,2064,864,1630,1544,4635,1312,5072,5588,778,6985,9078,7052,4355,4374,448,515,355,2438,2.29302,2.31299,102323,103194,1.84762e+06
ETH_1-29084,1142,574,2219,1695,291,3377,5292,3544,1339,5591,2881,3643,2112,3626,894,1249,2006,654,1552,1704,4384,1243,4566,3967,715,6295,8647,5878,4675,3932,212,494,599,2291,1050,755,2111,1799,301,3541,5556,3487,1332,5985,2904,3872,2096,3950,687,1567,1370,936,1614,1532,3932,1186,5147,4617,810,6736,7146,5930,3705,3772,301,541,359,2429,2.31099,2.29113,93282.8,93056,1.42141e+06
ETH_1-29085,1257,814,2524,1764,421,3613,5637,3834,1154,5507,2821,3593,2343,4091,917,1621,1977,754,1575,1708,4582,1428,5103,4210,1121,6300,8239,6292,4451,4905,308,486,544,2451,1363,957,2589,1673,410,4012,6531,3146,996,5581,2848,3996,2220,4247,854,1673,1704,864,2045,1925,4563,1590,5465,4103,872,6322,8437,6336,4567,4019,333,382,373,2576,2.38812,2.34269,98345.2,99571.3,1.71785e+06
ETH_1-29086,919,628,1977,1488,429,3399,4664,3035,798,4454,2398,3051,1928,2710,837,1309,1577,613,1527,1437,3872,1138,4262,3718,860,5645,6573,4900,3467,3453,176,471,501,1928,857,608,1958,1653,367,3028,5593,2638,786,4770,2400,3137,1668,2918,733,1408,1284,618,1352,1535,4025,1176,4576,4040,707,5388,7142,4880,3498,3268,276,430,327,2241,2.29204,2.30538,80141.4,81285.1,1.40448e+06
ETH_1-29087,760,715,2232,1846,415,3159,4595,3744,1365,6095,2924,3719,1945,3561,733,1497,1714,853,1286,1829,4925,1386,6122,4056,899,6921,8172,6240,4333,4249,277,508,552,2346,913,758,2901,1869,388,2898,6513,3653,1205,5679,3064,3748,2360,3716,664,1702,1402,925,1654,1966,4426,1424,5749,4325,869,6685,8349,5886,3851,3940,324,502,370,2243,2.33688,2.34629,95974.7,96919.2,1.50788e+06
ETH_1-29088,989,450,2613,1465,389,3327,4182,3104,944,4748,2506,3452,1552,3255,647,1144,1355,659,1035,1400,4099,1034,4294,4040,654,5477,7465,5933,3878,4006,233,441,462,1923,956,768,1747,1374,283,3144,5562,3027,874,4188,2357,3353,1758,3568,674,1092,1189,813,1532,1536,3899,1373,4369,3770,798,6007,6177,6062,3475,3667,286,401,337,1990,2.28808,2.27567,83152.5,82407.1,1.35117e+06
